product_id,offer_id,decision_state,target_fields,excluded_fields,fresh_missing_required_attrs,current_target_field_presence,current_availability_present,availability_note,api_risk_note,blocked_reason,write_allowed_now
online:pt:BR:HF8814-001-43,HF8814-001-43,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-001-44,HF8814-001-44,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-34,HF8814-002-34,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-35,HF8814-002-35,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-36,HF8814-002-36,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-37,HF8814-002-37,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-38,HF8814-002-38,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-39,HF8814-002-39,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-40,HF8814-002-40,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-41,HF8814-002-41,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-42,HF8814-002-42,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-43,HF8814-002-43,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HF8814-002-44,HF8814-002-44,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HM4743001,HM4743001,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HM47430010,HM47430010,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HM47430011,HM47430011,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:HM4743002,HM4743002,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
