product_id,offer_id,merchant_title,current_availability,diagnostic_required_attrs,proposed_availability,decision_state,evidence_label,policy_caveat,write_scope_if_approved,rollback_required_before_write,write_allowed_now
online:pt:BR:HQ4310-100-39,HQ4310-100-39,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-40,HQ4310-100-40,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-41,HQ4310-100-41,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-42,HQ4310-100-42,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-43,HQ4310-100-43,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-44,HQ4310-100-44,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-45,HQ4310-100-45,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-46,HQ4310-100-46,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-34,HQ4310-200-34,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-35,HQ4310-200-35,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-36,HQ4310-200-36,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-37,HQ4310-200-37,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-38,HQ4310-200-38,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-39,HQ4310-200-39,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-40,HQ4310-200-40,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-41,HQ4310-200-41,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-42,HQ4310-200-42,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-200-42.5,HQ4310-200-42.5,Tênis Nike Mind 002 Light Violet Ore Roxo,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-1,HV0823-100-1,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-2,HV0823-100-2,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-3,HV0823-100-3,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-4,HV0823-100-4,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-5,HV0823-100-5,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-6,HV0823-100-6,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HV0823-100-7,HV0823-100-7,Tênis Nike Air Jordan 4 Retro Forget Me Not Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
