priority,bucket,action_package,risk,channel,product_id,offer_id,reconciliation_offer_id,title,source,availability,recommended_action,evidence,has_destination_problem,item_issue_count,approval_needed,rollback_requirement,execution_status
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-41,LIA_1201A933-100-41,1201A933-100-41,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-42,LIA_1201A933-100-42,1201A933-100-42,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-43,LIA_1201A933-100-43,1201A933-100-43,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-44,LIA_1201A933-100-44,1201A933-100-44,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-34,LIA_1201B020-100-34,1201B020-100-34,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-35,LIA_1201B020-100-35,1201B020-100-35,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-36,LIA_1201B020-100-36,1201B020-100-36,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-37,LIA_1201B020-100-37,1201B020-100-37,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-38,LIA_1201B020-100-38,1201B020-100-38,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-39,LIA_1201B020-100-39,1201B020-100-39,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-40,LIA_1201B020-100-40,1201B020-100-40,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-41,LIA_1201B020-100-41,1201B020-100-41,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-42,LIA_1201B020-100-42,1201B020-100-42,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-43,LIA_1201B020-100-43,1201B020-100-43,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201B020-100-44,LIA_1201B020-100-44,1201B020-100-44,Tênis ASICS Gel-1130 White Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_125AS254481F-1,LIA_125AS254481F-1,125AS254481F-1,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,api,out of stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_125AS254481F-2,LIA_125AS254481F-2,125AS254481F-2,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,api,out of stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_125AS254481F-3,LIA_125AS254481F-3,125AS254481F-3,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_125AS254481F-4,LIA_125AS254481F-4,125AS254481F-4,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,api,out of stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_125AS254481F-5,LIA_125AS254481F-5,125AS254481F-5,Camiseta Fear Of God Essentials Varsity 90s Short Sleeve Tee Cinza,api,out of stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-38,LIA_3MG10844970-38,3MG10844970-38,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-39,LIA_3MG10844970-39,3MG10844970-39,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-40,LIA_3MG10844970-40,3MG10844970-40,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-41,LIA_3MG10844970-41,3MG10844970-41,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-42,LIA_3MG10844970-42,3MG10844970-42,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-43,LIA_3MG10844970-43,3MG10844970-43,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_3MG10844970-44,LIA_3MG10844970-44,3MG10844970-44,Tênis On Running x Kith ON K-Tech 2 Spirulina Barley Verde,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_43774078386840,LIA_43774078386840,43774078386840,Pop Mart Labubu The Monsters Coca Cola Series Happy Factor Vinyl Plush Pingente,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
